ID,MenuItemID,OrderID
38018,3,12664
38019,2,12665
38020,4,12666
38021,1,12666
38022,1,12667
38023,3,12668
38024,5,12668
38025,4,12668
38026,1,12668
38027,3,12669
38028,5,12669
38029,1,12669
38030,4,12669
38031,2,12669
38032,4,12670
38033,5,12670
38034,4,12670
38035,3,12671
38036,3,12671
38037,3,12671
38038,4,12671
38039,4,12672
38040,4,12672
38041,1,12673
38042,1,12674
38043,1,12674
38044,3,12674
38045,3,12675
38046,1,12675
38047,3,12675
38048,2,12676
38049,3,12677
38050,5,12678
38051,1,12678
38052,2,12678
38053,2,12678
38054,4,12679
38055,5,12679
38056,2,12680
38057,2,12681
38058,5,12682
38059,1,12682
38060,5,12682
38061,2,12683
38062,5,12684
38063,1,12684
38064,4,12684
38065,3,12685
38066,4,12686
38067,5,12686
38068,2,12686
38069,1,12686
38070,3,12686
38071,5,12687
38072,3,12687
38073,4,12687
38074,5,12687
38075,5,12687
38076,2,12688
38077,1,12689
38078,2,12689
38079,2,12690
38080,1,12690
38081,2,12690
38082,2,12691
38083,1,12692
38084,3,12692
38085,5,12692
38086,4,12692
38087,2,12693
38088,5,12693
38089,2,12693
38090,2,12693
38091,5,12693
38092,5,12694
38093,1,12694
38094,1,12694
38095,5,12694
38096,1,12694
38097,4,12695
38098,5,12695
38099,1,12695
38100,5,12695
38101,5,12695
38102,1,12696
38103,1,12697
38104,1,12697
38105,2,12698
38106,1,12698
38107,4,12698
38108,4,12699
38109,3,12700
38110,2,12700
38111,1,12700
38112,3,12701
38113,1,12701
38114,1,12701
38115,5,12702
38116,2,12702
38117,3,12702
38118,3,12702
38119,3,12702
38120,1,12703
38121,5,12704
38122,3,12704
38123,2,12704
38124,2,12705
38125,2,12706
38126,4,12707
38127,5,12707
38128,3,12708
38129,5,12708
38130,5,12708
38131,3,12709
38132,4,12709
38133,2,12709
38134,2,12709
38135,1,12709
38136,4,12710
38137,1,12710
38138,2,12710
38139,2,12710
38140,2,12710
38141,5,12711
38142,4,12711
38143,3,12711
38144,3,12711
38145,3,12711
38146,3,12712
38147,1,12712
38148,5,12712
38149,2,12713
38150,4,12713
38151,3,12713
38152,3,12714
38153,3,12715
38154,1,12715
38155,2,12715
38156,4,12715
38157,5,12716
38158,3,12716
38159,2,12716
38160,3,12716
38161,1,12716
38162,3,12717
38163,4,12717
38164,4,12717
38165,5,12717
38166,1,12717
38167,4,12718
38168,5,12719
38169,3,12719
38170,4,12719
38171,4,12719
38172,1,12719
38173,1,12720
38174,2,12720
38175,3,12720
38176,3,12721
38177,3,12721
38178,1,12722
38179,4,12722
38180,4,12723
38181,5,12723
38182,1,12723
38183,3,12723
38184,4,12723
38185,3,12724
38186,3,12724
38187,3,12724
38188,3,12725
38189,1,12726
38190,4,12726
38191,1,12726
38192,1,12726
38193,1,12727
38194,5,12727
38195,4,12727
38196,2,12727
38197,2,12728
38198,2,12728
38199,5,12728
38200,5,12728
38201,2,12728
38202,2,12729
38203,1,12729
38204,4,12730
38205,2,12730
38206,2,12730
38207,4,12730
38208,2,12731
38209,5,12731
38210,5,12731
38211,2,12732
38212,3,12732
38213,5,12733
38214,5,12734
38215,1,12734
38216,2,12734
38217,3,12735
38218,4,12735
38219,2,12735
38220,4,12736
38221,1,12736
38222,2,12736
38223,1,12736
38224,1,12737
38225,3,12737
38226,4,12737
38227,3,12737
38228,1,12738
38229,2,12738
38230,2,12738
38231,2,12738
38232,1,12739
38233,2,12740
38234,4,12740
38235,3,12740
38236,5,12740
38237,2,12741
38238,4,12741
38239,3,12742
38240,1,12742
38241,2,12742
38242,1,12743
38243,1,12743
38244,5,12743
38245,5,12743
38246,4,12744
38247,1,12745
38248,1,12745
38249,5,12745
38250,5,12746
38251,2,12746
38252,5,12746
38253,4,12747
38254,2,12747
38255,2,12747
38256,1,12747
38257,1,12747
38258,1,12748
38259,2,12748
38260,1,12748
38261,3,12748
38262,4,12748
38263,5,12749
38264,3,12749
38265,2,12749
38266,2,12750
38267,3,12751
38268,1,12752
38269,5,12752
38270,3,12752
38271,1,12752
38272,1,12753
38273,2,12753
38274,5,12754
38275,1,12754
38276,3,12754
38277,2,12755
38278,1,12756
38279,1,12757
38280,1,12757
38281,4,12757
38282,5,12757
38283,3,12758
38284,4,12759
38285,1,12759
38286,5,12759
38287,2,12759
38288,2,12760
38289,5,12761
38290,4,12761
38291,1,12761
38292,2,12761
38293,5,12761
38294,3,12762
38295,2,12762
38296,5,12762
38297,4,12763
38298,3,12763
38299,3,12763
38300,4,12763
38301,2,12764
38302,2,12765
38303,5,12765
38304,3,12765
38305,4,12766
38306,4,12766
38307,2,12766
38308,2,12766
38309,3,12766
38310,4,12767
38311,1,12768
38312,4,12768
38313,2,12768
38314,2,12769
38315,4,12769
38316,3,12770
38317,4,12771
38318,2,12771
38319,1,12771
38320,3,12771
38321,5,12771
38322,2,12772
38323,4,12772
38324,2,12772
38325,5,12773
38326,2,12773
38327,2,12774
38328,3,12774
38329,4,12775
38330,2,12775
38331,1,12775
38332,5,12776
38333,3,12777
38334,4,12777
38335,3,12777
38336,2,12777
38337,1,12778
38338,3,12778
38339,1,12779
38340,5,12779
38341,5,12779
38342,4,12779
38343,2,12779
38344,1,12780
38345,3,12780
38346,5,12780
38347,5,12780
38348,4,12781
38349,3,12781
38350,3,12781
38351,2,12781
38352,1,12781
38353,5,12782
38354,4,12782
38355,4,12782
38356,1,12782
38357,5,12783
38358,5,12784
38359,5,12785
38360,2,12785
38361,5,12785
38362,2,12785
38363,4,12786
38364,5,12787
38365,3,12787
38366,3,12787
38367,4,12788
38368,2,12789
38369,2,12789
38370,2,12789
38371,3,12789
38372,5,12790
38373,2,12790
38374,2,12791
38375,1,12791
38376,1,12791
38377,1,12791
38378,3,12791
38379,5,12792
38380,4,12792
38381,3,12793
38382,2,12794
38383,2,12794
38384,4,12794
38385,1,12794
38386,3,12794
38387,5,12795
38388,1,12795
38389,2,12796
38390,4,12797
38391,1,12797
38392,2,12797
38393,2,12797
38394,2,12798
38395,3,12799
38396,5,12799
38397,3,12799
38398,4,12800
38399,5,12800
38400,2,12800
38401,5,12800
38402,2,12801
38403,3,12801
38404,5,12801
38405,4,12802
38406,1,12802
38407,3,12802
38408,4,12803
38409,2,12803
38410,1,12803
38411,5,12804
38412,4,12805
38413,4,12805
38414,1,12806
38415,3,12806
38416,1,12807
38417,1,12808
38418,3,12808
38419,2,12808
38420,5,12808
38421,3,12808
38422,4,12809
38423,1,12809
38424,1,12810
38425,3,12810
38426,5,12811
38427,3,12811
38428,2,12811
38429,3,12811
38430,1,12811
38431,1,12812
38432,4,12812
38433,5,12813
38434,5,12813
38435,5,12813
38436,3,12813
38437,2,12814
38438,1,12814
38439,3,12815
38440,4,12815
38441,3,12815
38442,5,12815
38443,3,12815
38444,2,12816
38445,2,12816
38446,1,12816
38447,3,12816
38448,3,12817
38449,4,12817
38450,4,12817
38451,1,12817
38452,3,12817
38453,3,12818
38454,1,12818
38455,2,12818
38456,2,12818
38457,3,12819
38458,2,12819
38459,5,12819
38460,5,12819
38461,5,12819
38462,2,12820
38463,2,12820
38464,1,12821
38465,4,12821
38466,4,12821
38467,3,12822
38468,3,12822
38469,5,12822
38470,2,12822
38471,3,12822
38472,2,12823
38473,2,12823
38474,5,12823
38475,5,12823
38476,1,12824
38477,2,12824
38478,1,12824
38479,4,12824
38480,1,12825
38481,2,12825
38482,2,12826
38483,1,12826
38484,2,12827
38485,4,12827
38486,3,12827
38487,5,12828
38488,2,12829
38489,3,12829
38490,2,12829
38491,4,12829
38492,4,12830
38493,1,12830
38494,1,12831
38495,4,12831
38496,1,12831
38497,3,12831
38498,1,12831
38499,1,12832
38500,4,12832
38501,4,12833
38502,2,12833
38503,1,12833
38504,2,12833
38505,4,12833
38506,4,12834
38507,4,12834
38508,2,12834
38509,1,12834
38510,5,12835
38511,2,12835
38512,3,12835
38513,5,12835
38514,1,12835
38515,2,12836
38516,4,12836
38517,2,12837
38518,1,12837
38519,1,12837
38520,5,12837
38521,4,12838
38522,2,12839
38523,5,12839
38524,4,12839
38525,4,12840
38526,2,12840
38527,5,12840
38528,5,12840
38529,5,12841
38530,3,12841
38531,2,12841
38532,5,12842
38533,2,12843
38534,3,12844
38535,5,12844
38536,2,12844
38537,4,12844
38538,1,12844
38539,4,12845
38540,4,12845
38541,2,12845
38542,5,12845
38543,5,12846
38544,2,12846
38545,1,12846
38546,1,12846
38547,4,12847
38548,5,12847
38549,1,12847
38550,1,12848
38551,4,12848
38552,2,12849
38553,3,12849
38554,5,12849
38555,4,12849
38556,1,12849
38557,1,12850
38558,4,12851
38559,4,12851
38560,4,12851
38561,4,12851
38562,5,12852
38563,4,12852
38564,5,12852
38565,5,12852
38566,1,12852
38567,1,12853
38568,2,12853
38569,3,12854
38570,2,12854
38571,2,12854
38572,3,12854
38573,2,12854
38574,3,12855
38575,2,12855
38576,3,12855
38577,3,12856
38578,3,12856
38579,3,12856
38580,5,12856
38581,5,12857
38582,3,12858
38583,2,12858
38584,5,12858
38585,3,12858
38586,5,12858
38587,5,12859
38588,4,12859
38589,2,12860
38590,5,12860
38591,1,12860
38592,1,12861
38593,5,12861
38594,4,12861
38595,1,12861
38596,1,12862
38597,2,12862
38598,4,12862
38599,5,12862
38600,4,12862
38601,3,12863
38602,3,12863
38603,2,12864
38604,1,12864
38605,2,12864
38606,5,12865
38607,2,12865
38608,3,12865
38609,2,12865
38610,1,12866
38611,1,12866
38612,2,12866
38613,5,12866
38614,5,12867
38615,5,12867
38616,5,12868
38617,3,12868
38618,1,12869
38619,1,12870
38620,4,12870
38621,4,12870
38622,3,12870
38623,1,12870
38624,3,12871
38625,2,12871
38626,5,12872
38627,3,12873
38628,5,12873
38629,4,12873
38630,1,12873
38631,2,12873
38632,1,12874
38633,5,12874
38634,1,12874
38635,3,12874
38636,4,12875
38637,1,12875
38638,5,12876
38639,1,12876
38640,3,12877
38641,2,12878
38642,5,12878
38643,3,12878
38644,4,12878
38645,5,12879
38646,1,12880
38647,2,12881
38648,3,12881
38649,4,12882
38650,3,12882
38651,4,12882
38652,2,12883
38653,1,12884
38654,1,12884
38655,4,12884
38656,3,12884
38657,2,12885
38658,3,12885
38659,2,12885
38660,4,12885
38661,2,12885
38662,1,12886
38663,5,12887
38664,5,12888
38665,4,12888
38666,5,12888
38667,2,12888
38668,5,12888
38669,1,12889
38670,1,12889
38671,5,12889
38672,4,12890
38673,2,12890
38674,3,12890
38675,3,12890
38676,5,12891
38677,2,12891
38678,5,12891
38679,3,12891
38680,2,12892
38681,2,12892
38682,1,12893
38683,4,12894
38684,5,12895
38685,5,12895
38686,4,12895
38687,5,12895
38688,2,12895
38689,3,12896
38690,4,12896
38691,4,12896
38692,5,12896
38693,4,12896
38694,2,12897
38695,5,12897
38696,4,12898
38697,1,12898
38698,1,12898
38699,2,12898
38700,2,12898
38701,2,12899
38702,1,12899
38703,1,12899
38704,3,12900
38705,5,12900
38706,5,12900
38707,3,12900
38708,1,12901
38709,5,12901
38710,3,12902
38711,2,12902
38712,1,12902
38713,5,12902
38714,2,12902
38715,3,12903
38716,5,12903
38717,2,12903
38718,5,12903
38719,2,12903
38720,2,12904
38721,1,12904
38722,3,12905
38723,1,12905
38724,2,12905
38725,2,12905
38726,1,12906
38727,3,12906
38728,3,12907
38729,5,12907
38730,3,12907
38731,3,12907
38732,5,12907
38733,3,12908
38734,1,12908
38735,2,12908
38736,2,12908
38737,4,12909
38738,4,12910
38739,1,12910
38740,1,12911
38741,3,12911
38742,4,12911
38743,3,12912
38744,1,12912
38745,5,12913
38746,4,12913
38747,2,12913
38748,4,12913
38749,2,12913
38750,3,12914
38751,5,12914
38752,1,12914
38753,2,12914
38754,4,12914
38755,2,12915
38756,4,12915
38757,3,12916
38758,2,12916
38759,2,12916
38760,2,12916
38761,4,12916
38762,2,12917
38763,5,12917
38764,1,12917
38765,2,12917
38766,2,12917
38767,4,12918
38768,3,12918
38769,1,12918
38770,1,12918
38771,5,12918
38772,5,12919
38773,5,12919
38774,2,12919
38775,1,12919
38776,4,12919
38777,3,12920
38778,3,12920
38779,5,12920
38780,3,12921
38781,3,12921
38782,2,12921
38783,3,12921
38784,2,12921
38785,4,12922
38786,5,12922
38787,5,12922
38788,1,12923
38789,5,12923
38790,2,12923
38791,3,12924
38792,4,12924
38793,4,12924
38794,5,12925
38795,1,12925
38796,2,12926
38797,4,12926
38798,2,12926
38799,1,12927
38800,2,12927
38801,1,12927
38802,5,12928
38803,3,12928
38804,2,12928
38805,4,12928
38806,4,12928
38807,4,12929
38808,2,12930
38809,1,12930
38810,2,12930
38811,5,12930
38812,4,12931
38813,2,12931
38814,1,12932
38815,5,12933
38816,3,12934
38817,4,12934
38818,5,12935
38819,2,12935
38820,2,12936
38821,4,12937
38822,4,12937
38823,5,12937
38824,3,12937
38825,5,12937
38826,3,12938
38827,5,12938
38828,3,12938
38829,1,12938
38830,2,12938
38831,2,12939
38832,3,12939
38833,4,12939
38834,1,12939
38835,5,12940
38836,4,12940
38837,3,12940
38838,3,12941
38839,2,12941
38840,3,12941
38841,1,12941
38842,2,12942
38843,4,12942
38844,3,12942
38845,3,12943
38846,4,12943
38847,3,12944
38848,3,12944
38849,1,12944
38850,2,12944
38851,4,12944
38852,2,12945
38853,1,12945
38854,1,12945
38855,4,12945
38856,5,12946
38857,3,12946
38858,4,12947
38859,2,12947
38860,4,12947
38861,1,12948
38862,5,12948
38863,5,12948
38864,1,12948
38865,2,12949
38866,5,12949
38867,4,12949
38868,4,12949
38869,2,12950
38870,5,12950
38871,2,12950
38872,5,12950
38873,4,12951
38874,1,12951
38875,3,12951
38876,4,12952
38877,5,12952
38878,4,12952
38879,2,12953
38880,1,12953
38881,1,12953
38882,4,12953
38883,1,12954
38884,2,12954
38885,3,12954
38886,2,12954
38887,3,12954
38888,3,12955
38889,3,12955
38890,4,12955
38891,1,12956
38892,5,12957
38893,4,12957
38894,5,12957
38895,3,12957
38896,3,12958
38897,2,12958
38898,3,12958
38899,1,12958
38900,5,12958
38901,2,12959
38902,4,12959
38903,2,12959
38904,2,12959
38905,4,12959
38906,1,12960
38907,1,12960
38908,5,12960
38909,1,12960
38910,4,12960
38911,3,12961
38912,1,12962
38913,2,12962
38914,3,12962
38915,5,12963
38916,1,12963
38917,2,12963
38918,3,12963
38919,4,12964
38920,4,12964
38921,5,12964
38922,2,12965
38923,5,12965
38924,3,12965
38925,3,12965
38926,1,12966
38927,5,12966
38928,3,12967
38929,2,12968
38930,2,12968
38931,2,12968
38932,1,12968
38933,2,12968
38934,4,12969
38935,5,12969
38936,2,12970
38937,5,12970
38938,2,12970
38939,2,12970
38940,4,12970
38941,1,12971
38942,5,12971
38943,1,12972
38944,5,12972
38945,4,12972
38946,1,12972
38947,2,12973
38948,3,12973
38949,1,12973
38950,2,12973
38951,4,12973
38952,2,12974
38953,4,12974
38954,4,12974
38955,2,12974
38956,2,12974
38957,3,12975
38958,3,12975
38959,4,12976
38960,5,12976
38961,2,12976
38962,5,12977
38963,2,12977
38964,5,12977
38965,5,12977
38966,4,12978
38967,3,12978
38968,5,12978
38969,3,12979
38970,3,12980
38971,2,12981
38972,2,12981
38973,1,12981
38974,2,12981
38975,3,12982
38976,5,12982
38977,3,12982
38978,2,12982
38979,5,12982
38980,3,12983
38981,3,12984
38982,1,12984
38983,4,12984
38984,3,12985
38985,4,12985
38986,4,12985
38987,3,12985
38988,4,12985
38989,2,12986
38990,3,12986
38991,5,12986
38992,2,12987
38993,2,12988
38994,1,12988
38995,3,12989
38996,3,12989
38997,1,12989
38998,3,12989
38999,2,12989
39000,3,12990
39001,4,12990
39002,2,12990
39003,2,12991
39004,1,12992
39005,2,12992
39006,4,12992
39007,3,12992
39008,3,12992
39009,3,12993
39010,4,12994
39011,3,12994
39012,2,12995
39013,3,12996
39014,3,12997
39015,1,12997
39016,2,12998
39017,1,12998
39018,3,12998
39019,5,12998
39020,3,12999
39021,5,12999
39022,5,12999
39023,4,12999
39024,4,13000
39025,1,13000
39026,1,13000
39027,3,13000
39028,4,13000
39029,3,13001
39030,4,13001
39031,2,13002
39032,4,13002
39033,4,13003
39034,1,13003
39035,5,13003
39036,3,13003
39037,1,13003
39038,3,13004
39039,1,13004
39040,5,13004
39041,2,13004
39042,4,13005
39043,5,13005
39044,5,13005
39045,1,13006
39046,4,13006
39047,4,13006
39048,5,13006
39049,2,13007
39050,1,13007
39051,5,13007
39052,2,13008
39053,1,13008
39054,4,13008
39055,1,13009
39056,1,13009
39057,4,13009
39058,1,13009
39059,5,13009
39060,2,13010
39061,4,13010
39062,3,13011
39063,4,13011
39064,4,13012
39065,4,13012
39066,2,13012
39067,5,13012
39068,1,13012
39069,1,13013
39070,1,13014
39071,5,13014
39072,2,13014
39073,5,13015
39074,1,13015
39075,2,13015
39076,4,13015
39077,4,13016
39078,3,13016
39079,1,13016
39080,4,13016
39081,1,13016
39082,4,13017
39083,4,13017
39084,4,13017
39085,1,13017
39086,5,13017
39087,5,13018
39088,3,13019
39089,4,13020
39090,3,13020
39091,3,13020
39092,1,13021
39093,2,13021
39094,3,13021
39095,3,13021
39096,4,13021
39097,2,13022
39098,3,13022
39099,5,13023
39100,2,13023
39101,4,13024
39102,2,13024
39103,2,13025
39104,5,13026
39105,4,13026
39106,2,13027
39107,2,13027
39108,3,13027
39109,3,13027
39110,5,13028
39111,5,13028
39112,2,13028
39113,2,13028
39114,5,13029
39115,4,13029
39116,4,13029
39117,2,13030
39118,5,13030
39119,4,13030
39120,1,13031
39121,4,13031
39122,3,13031
39123,3,13031
39124,2,13031
39125,2,13032
39126,3,13033
39127,5,13033
39128,4,13033
39129,4,13034
39130,3,13034
39131,2,13034
39132,2,13035
39133,3,13035
39134,5,13035
39135,5,13035
39136,2,13036
39137,1,13036
39138,4,13036
39139,1,13036
39140,2,13036
39141,1,13037
39142,2,13037
39143,2,13037
39144,4,13037
39145,4,13037
39146,4,13038
39147,4,13038
39148,4,13039
39149,1,13040
39150,2,13040
39151,2,13040
39152,2,13040
39153,4,13040
39154,5,13041
39155,5,13041
39156,3,13042
39157,5,13042
39158,1,13042
39159,3,13042
39160,5,13043
39161,1,13044
39162,5,13045
39163,1,13045
39164,2,13045
39165,3,13046
39166,2,13046
39167,5,13046
39168,2,13047
39169,5,13047
39170,1,13047
39171,2,13047
39172,5,13047
39173,5,13048
39174,4,13049
39175,5,13049
39176,3,13050
39177,4,13050
39178,1,13050
39179,3,13050
39180,3,13051
39181,5,13051
39182,3,13051
39183,5,13051
39184,3,13052
39185,3,13052
39186,4,13052
39187,2,13052
39188,2,13053
39189,3,13053
39190,2,13053
39191,5,13054
39192,2,13055
39193,2,13055
39194,1,13055
39195,3,13055
39196,5,13056
39197,1,13056
39198,4,13057
39199,3,13057
39200,4,13057
39201,2,13057
39202,2,13057
39203,2,13058
39204,1,13058
39205,4,13058
39206,5,13059
39207,1,13059
39208,3,13059
39209,5,13059
39210,5,13059
39211,5,13060
39212,5,13060
39213,4,13060
39214,4,13060
39215,1,13060
39216,4,13061
39217,5,13061
39218,2,13061
39219,3,13061
39220,5,13061
39221,5,13062
39222,1,13062
39223,2,13063
39224,5,13063
39225,3,13064
39226,5,13065
39227,2,13065
39228,4,13065
39229,2,13066
39230,2,13066
39231,5,13066
39232,2,13067
39233,3,13067
39234,2,13068
39235,3,13068
39236,2,13069
39237,1,13069
39238,1,13070
39239,2,13070
39240,3,13070
39241,4,13070
39242,5,13070
39243,1,13071
39244,1,13071
39245,2,13071
39246,2,13072
39247,5,13072
39248,5,13072
39249,2,13072
39250,1,13073
39251,1,13073
39252,1,13073
39253,4,13073
39254,2,13074
39255,5,13074
39256,4,13074
39257,5,13074
39258,5,13075
39259,1,13075
39260,2,13075
39261,4,13076
39262,1,13077
39263,1,13078
39264,3,13078
39265,2,13078
39266,3,13079
39267,2,13079
39268,2,13079
39269,2,13079
39270,3,13079
39271,3,13080
39272,2,13080
39273,5,13080
39274,4,13081
39275,3,13082
39276,5,13082
39277,4,13082
39278,1,13082
39279,1,13082
39280,1,13083
39281,2,13083
39282,4,13083
39283,1,13083
39284,4,13083
39285,1,13084
39286,3,13084
39287,4,13085
39288,3,13086
39289,2,13086
39290,5,13086
39291,5,13086
39292,4,13087
39293,3,13087
39294,3,13087
39295,2,13087
39296,3,13087
39297,5,13088
39298,3,13088
39299,2,13089
39300,2,13089
39301,2,13089
39302,4,13090
39303,3,13090
39304,3,13090
39305,2,13090
39306,2,13091
39307,2,13092
39308,2,13093
39309,5,13093
39310,4,13093
39311,5,13094
39312,2,13095
39313,4,13095
39314,1,13095
39315,3,13095
39316,1,13095
39317,5,13096
39318,3,13096
39319,1,13096
39320,3,13096
39321,3,13097
39322,3,13097
39323,4,13097
39324,2,13097
39325,3,13097
39326,3,13098
39327,5,13099
39328,1,13099
39329,3,13100
39330,4,13100
39331,4,13101
39332,4,13101
39333,2,13101
39334,3,13102
39335,2,13103
39336,2,13103
39337,1,13103
39338,1,13103
39339,3,13103
39340,5,13104
39341,1,13104
39342,4,13105
39343,4,13106
39344,1,13106
39345,5,13106
39346,5,13107
39347,5,13107
39348,4,13108
39349,3,13109
39350,1,13109
39351,3,13109
39352,3,13109
39353,1,13110
39354,1,13110
39355,4,13111
39356,2,13111
39357,4,13111
39358,1,13111
39359,4,13111
39360,1,13112
39361,2,13112
39362,3,13113
39363,3,13113
39364,2,13113
39365,2,13113
39366,3,13113
39367,4,13114
39368,3,13114
39369,2,13115
39370,4,13115
39371,2,13115
39372,2,13116
39373,2,13117
39374,4,13117
39375,4,13118
39376,5,13118
39377,5,13118
39378,1,13119
39379,5,13120
39380,2,13120
39381,5,13120
39382,1,13121
39383,1,13121
39384,3,13121
39385,3,13122
39386,5,13122
39387,1,13122
39388,5,13122
39389,4,13123
39390,1,13124
39391,2,13124
39392,3,13124
39393,2,13124
39394,3,13125
39395,2,13125
39396,2,13125
39397,3,13125
39398,3,13125
39399,5,13126
39400,3,13126
39401,4,13126
39402,4,13126
39403,1,13126
39404,5,13127
39405,1,13127
39406,5,13127
39407,5,13127
39408,5,13128
39409,3,13128
39410,3,13128
39411,2,13128
39412,5,13128
39413,1,13129
39414,4,13130
39415,5,13130
39416,4,13131
39417,5,13131
39418,2,13131
39419,3,13131
39420,3,13131
39421,1,13132
39422,2,13132
39423,2,13133
39424,3,13133
39425,4,13133
39426,1,13134
39427,1,13134
39428,3,13134
39429,1,13135
39430,5,13135
39431,2,13135
39432,4,13136
39433,5,13136
39434,4,13137
39435,4,13137
39436,4,13137
39437,1,13137
39438,2,13138
39439,1,13138
39440,3,13139
39441,3,13139
39442,3,13139
39443,1,13139
39444,4,13140
39445,5,13140
39446,3,13141
39447,4,13142
39448,4,13142
39449,1,13143
39450,3,13143
39451,5,13143
39452,3,13144
39453,3,13144
39454,5,13144
39455,4,13145
39456,5,13145
39457,3,13145
39458,5,13145
39459,3,13146
39460,5,13146
39461,1,13147
39462,5,13147
39463,1,13147
39464,1,13147
39465,2,13147
39466,3,13148
39467,3,13148
39468,5,13148
39469,2,13149
39470,2,13149
39471,4,13149
39472,5,13149
39473,3,13149
39474,3,13150
39475,2,13151
39476,1,13151
39477,1,13151
39478,1,13151
39479,2,13152
39480,1,13152
39481,1,13152
39482,2,13152
39483,4,13153
39484,4,13153
39485,5,13153
39486,5,13154
39487,3,13155
39488,5,13155
39489,2,13155
39490,2,13156
39491,5,13157
39492,1,13158
39493,3,13158
39494,1,13158
39495,4,13158
39496,1,13158
39497,2,13159
39498,5,13159
39499,1,13159
39500,2,13160
39501,5,13160
39502,3,13160
39503,5,13160
39504,1,13161
39505,1,13162
39506,1,13162
39507,5,13162
39508,4,13162
39509,5,13162
39510,5,13163
39511,3,13164
39512,5,13164
39513,5,13164
39514,1,13164
39515,4,13165
39516,2,13165
39517,1,13165
39518,3,13166
39519,5,13166
39520,4,13166
39521,5,13167
39522,1,13168
39523,1,13168
39524,1,13169
39525,3,13169
39526,5,13169
39527,2,13169
39528,3,13169
39529,3,13170
39530,3,13170
39531,3,13171
39532,1,13172
39533,2,13172
39534,3,13172
39535,5,13173
39536,1,13173
39537,3,13173
39538,4,13173
39539,4,13173
39540,1,13174
39541,5,13175
39542,3,13175
39543,2,13175
39544,2,13175
39545,2,13175
39546,4,13176
39547,5,13176
39548,2,13176
39549,1,13177
39550,3,13177
39551,5,13178
39552,2,13178
39553,3,13179
39554,3,13179
39555,3,13179
39556,1,13179
39557,1,13180
39558,5,13180
39559,4,13180
39560,1,13180
39561,3,13180
39562,1,13181
39563,1,13181
39564,4,13182
39565,2,13182
39566,3,13182
39567,2,13182
39568,2,13183
39569,1,13183
39570,3,13183
39571,1,13183
39572,4,13183
39573,1,13184
39574,1,13185
39575,3,13185
39576,4,13185
39577,5,13185
39578,4,13186
39579,5,13186
39580,1,13186
39581,4,13187
39582,4,13187
39583,2,13188
39584,1,13188
39585,4,13188
39586,1,13188
39587,4,13189
39588,1,13189
39589,1,13189
39590,2,13189
39591,3,13189
39592,3,13190
39593,1,13190
39594,3,13191
39595,5,13191
39596,3,13191
39597,1,13191
39598,5,13191
39599,5,13192
39600,4,13192
39601,2,13192
39602,5,13192
39603,3,13193
39604,1,13193
39605,4,13193
39606,3,13194
39607,3,13194
39608,4,13194
39609,3,13195
39610,4,13195
39611,1,13195
39612,1,13195
39613,2,13195
39614,1,13196
39615,5,13196
39616,5,13197
39617,2,13197
39618,3,13197
39619,1,13198
39620,4,13198
39621,2,13198
39622,1,13198
39623,3,13199
39624,3,13199
39625,4,13199
39626,2,13199
39627,2,13199
39628,1,13200
39629,5,13200
39630,5,13200
39631,4,13200
39632,3,13201
39633,5,13201
39634,2,13201
39635,1,13201
39636,4,13201
39637,2,13202
39638,1,13202
39639,4,13202
39640,3,13202
39641,2,13202
39642,4,13203
39643,5,13203
39644,5,13203
39645,4,13203
39646,5,13204
39647,4,13204
39648,1,13204
39649,4,13204
39650,2,13204
39651,4,13205
39652,1,13205
39653,4,13205
39654,4,13205
39655,5,13205
39656,2,13206
39657,2,13206
39658,2,13206
39659,4,13207
39660,1,13207
39661,3,13208
39662,1,13208
39663,3,13209
39664,1,13209
39665,4,13210
39666,3,13210
39667,5,13210
39668,1,13211
39669,5,13212
39670,4,13212
39671,1,13212
39672,3,13213
39673,5,13214
39674,3,13214
39675,3,13215
39676,5,13215
39677,1,13216
39678,4,13216
39679,1,13216
39680,1,13216
39681,3,13216
39682,1,13217
39683,2,13218
39684,3,13218
39685,3,13219
39686,3,13220
39687,1,13220
39688,2,13221
39689,1,13221
39690,4,13221
39691,2,13222
39692,3,13223
39693,4,13223
39694,2,13223
39695,3,13223
39696,2,13223
39697,5,13224
39698,1,13224
39699,3,13224
39700,2,13224
39701,3,13225
39702,5,13225
39703,3,13225
39704,3,13226
39705,3,13226
39706,1,13226
39707,5,13226
39708,2,13226
39709,1,13227
39710,2,13227
39711,2,13228
39712,3,13229
39713,3,13230
39714,3,13230
39715,4,13230
39716,4,13230
39717,1,13230
39718,5,13231
39719,4,13231
39720,5,13232
39721,3,13233
39722,1,13234
39723,5,13234
39724,3,13234
39725,2,13235
39726,5,13236
39727,1,13236
39728,4,13236
39729,2,13237
39730,2,13237
39731,3,13237
39732,2,13238
39733,1,13238
39734,5,13239
39735,5,13240
39736,2,13240
39737,5,13240
39738,2,13240
39739,1,13241
39740,1,13241
39741,2,13242
39742,4,13242
39743,2,13243
39744,1,13243
39745,4,13244
39746,5,13244
39747,4,13244
39748,4,13244
39749,1,13245
39750,3,13245
39751,4,13246
39752,2,13246
39753,4,13246
39754,1,13247
39755,5,13247
39756,1,13247
39757,3,13247
39758,3,13247
39759,2,13248
39760,4,13248
39761,4,13248
39762,5,13248
39763,1,13248
39764,2,13249
39765,4,13249
